entry_ts,exit_ts,side,units_opened,units_closed,entry_price,exit_price,leg,reason,pnl_pips,pnl_usd,mae_pips,equity,hold_bars
2026-02-02T02:30:00.000000000Z,2026-02-02T02:45:00.000000000Z,SHORT,1000.00,1000.00,0.69582,0.69624,EXIT,FLIP,-4.20,-0.4200,-8.40,-0.7900,1
2026-02-02T02:45:00.000000000Z,2026-02-02T02:45:00.000000000Z,LONG,1000.00,0.00,0.69624,0.69624,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,-0.7900,0
2026-02-02T02:45:00.000000000Z,2026-02-02T03:00:00.000000000Z,LONG,1000.00,1000.00,0.69624,0.69445,EXIT,FLIP,-17.90,-1.7900,-18.40,-2.5800,1
2026-02-02T03:00:00.000000000Z,2026-02-02T03:00:00.000000000Z,SHORT,1000.00,0.00,0.69445,0.69445,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,-2.5800,0
2026-02-02T03:00:00.000000000Z,2026-02-02T05:30:00.000000000Z,SHORT,1000.00,300.00,0.69445,0.69245,TP1,TP1,6.00,0.6000,-10.50,-1.9800,11
2026-02-02T03:00:00.000000000Z,2026-02-02T05:30:00.000000000Z,SHORT,1000.00,700.00,0.69445,0.69245,RUNNER,RUNNER_STOP,14.00,1.4000,-10.50,-0.5800,11
2026-02-02T07:00:00.000000000Z,2026-02-02T07:00:00.000000000Z,LONG,1000.00,0.00,0.69238,0.69238,ENTRY,ENTRY,0.00,0.0000,0.00,-0.5800,0
2026-02-02T07:00:00.000000000Z,2026-02-02T07:45:00.000000000Z,LONG,1000.00,300.00,0.69238,0.69438,TP1,TP1,6.00,0.6000,-1.20,0.0200,4
2026-02-02T07:00:00.000000000Z,2026-02-02T07:45:00.000000000Z,LONG,1000.00,700.00,0.69238,0.69438,RUNNER,RUNNER_STOP,14.00,1.4000,-1.20,1.4200,4
2026-02-02T09:00:00.000000000Z,2026-02-02T09:00:00.000000000Z,SHORT,1000.00,0.00,0.69478,0.69478,ENTRY,ENTRY,0.00,0.0000,0.00,1.4200,0
2026-02-02T09:00:00.000000000Z,2026-02-02T09:45:00.000000000Z,SHORT,1000.00,1000.00,0.69478,0.69538,EXIT,FLIP,-6.00,-0.6000,-8.60,0.8200,3
2026-02-02T09:45:00.000000000Z,2026-02-02T09:45:00.000000000Z,LONG,1000.00,0.00,0.69538,0.69538,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,0.8200,0
2026-02-02T09:45:00.000000000Z,2026-02-02T10:30:00.000000000Z,LONG,1000.00,1000.00,0.69538,0.69582,EXIT,FLIP,4.40,0.4400,-1.50,1.2600,3
2026-02-02T10:30:00.000000000Z,2026-02-02T10:30:00.000000000Z,SHORT,1000.00,0.00,0.69582,0.69582,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,1.2600,0
2026-02-02T10:30:00.000000000Z,2026-02-02T11:00:00.000000000Z,SHORT,1000.00,1000.00,0.69582,0.69569,EXIT,FLIP,1.30,0.1300,-3.60,1.3900,2
2026-02-02T11:00:00.000000000Z,2026-02-02T11:00:00.000000000Z,LONG,1000.00,0.00,0.69569,0.69569,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,1.3900,0
2026-02-02T11:00:00.000000000Z,2026-02-02T12:00:00.000000000Z,LONG,1000.00,1000.00,0.69569,0.69574,EXIT,FLIP,0.50,0.0500,-1.70,1.4400,4
2026-02-02T12:00:00.000000000Z,2026-02-02T12:00:00.000000000Z,SHORT,1000.00,0.00,0.69574,0.69574,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,1.4400,0
2026-02-02T12:00:00.000000000Z,2026-02-02T12:30:00.000000000Z,SHORT,1000.00,1000.00,0.69574,0.69598,EXIT,FLIP,-2.40,-0.2400,-8.70,1.2000,2
2026-02-02T12:30:00.000000000Z,2026-02-02T12:30:00.000000000Z,LONG,1000.00,0.00,0.69598,0.69598,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,1.2000,0
2026-02-02T12:30:00.000000000Z,2026-02-02T12:45:00.000000000Z,LONG,1000.00,1000.00,0.69598,0.69560,EXIT,FLIP,-3.80,-0.3800,-7.40,0.8200,1
2026-02-02T12:45:00.000000000Z,2026-02-02T12:45:00.000000000Z,SHORT,1000.00,0.00,0.69560,0.69560,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,0.8200,0
2026-02-02T12:45:00.000000000Z,2026-02-02T13:00:00.000000000Z,SHORT,1000.00,1000.00,0.69560,0.69596,EXIT,FLIP,-3.60,-0.3600,-4.60,0.4600,1
2026-02-02T13:00:00.000000000Z,2026-02-02T13:00:00.000000000Z,LONG,1000.00,0.00,0.69596,0.69596,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,0.4600,0
2026-02-02T13:00:00.000000000Z,2026-02-02T13:15:00.000000000Z,LONG,1000.00,1000.00,0.69596,0.69476,EXIT,FLIP,-12.00,-1.2000,-19.00,-0.7400,1
2026-02-02T13:15:00.000000000Z,2026-02-02T13:15:00.000000000Z,SHORT,1000.00,0.00,0.69476,0.69476,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,-0.7400,0
2026-02-02T13:15:00.000000000Z,2026-02-02T14:45:00.000000000Z,SHORT,1000.00,1000.00,0.69476,0.69614,EXIT,FLIP,-13.80,-1.3800,-15.70,-2.1200,6
2026-02-02T14:45:00.000000000Z,2026-02-02T14:45:00.000000000Z,LONG,1000.00,0.00,0.69614,0.69614,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,-2.1200,0
2026-02-02T14:45:00.000000000Z,2026-02-02T15:45:00.000000000Z,LONG,1000.00,1000.00,0.69614,0.69509,EXIT,FLIP,-10.50,-1.0500,-14.40,-3.1700,4
2026-02-02T15:45:00.000000000Z,2026-02-02T15:45:00.000000000Z,SHORT,1000.00,0.00,0.69509,0.69509,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,-3.1700,0
2026-02-02T15:45:00.000000000Z,2026-02-02T16:15:00.000000000Z,SHORT,1000.00,1000.00,0.69509,0.69652,EXIT,FLIP,-14.30,-1.4300,-15.50,-4.6000,2
2026-02-02T16:15:00.000000000Z,2026-02-02T16:15:00.000000000Z,LONG,1000.00,0.00,0.69652,0.69652,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,-4.6000,0
2026-02-02T16:15:00.000000000Z,2026-02-02T17:30:00.000000000Z,LONG,1000.00,1000.00,0.69652,0.69582,EXIT,FLIP,-7.00,-0.7000,-13.60,-5.3000,5
2026-02-02T17:30:00.000000000Z,2026-02-02T17:30:00.000000000Z,SHORT,1000.00,0.00,0.69582,0.69582,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,-5.3000,0
2026-02-02T17:30:00.000000000Z,2026-02-02T18:15:00.000000000Z,SHORT,1000.00,300.00,0.69582,0.69382,TP1,TP1,6.00,0.6000,-2.00,-4.7000,4
2026-02-02T17:30:00.000000000Z,2026-02-02T18:15:00.000000000Z,SHORT,1000.00,700.00,0.69582,0.69382,RUNNER,RUNNER_STOP,14.00,1.4000,-2.00,-3.3000,4
2026-02-02T19:45:00.000000000Z,2026-02-02T19:45:00.000000000Z,LONG,1000.00,0.00,0.69451,0.69451,ENTRY,ENTRY,0.00,0.0000,0.00,-3.3000,0
2026-02-02T19:45:00.000000000Z,2026-02-02T22:00:00.000000000Z,LONG,1000.00,1000.00,0.69451,0.69540,EXIT,FLIP,8.90,0.8900,-3.80,-2.4100,9
2026-02-02T22:00:00.000000000Z,2026-02-02T22:00:00.000000000Z,SHORT,1000.00,0.00,0.69540,0.69540,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,-2.4100,0
2026-02-02T22:00:00.000000000Z,2026-02-02T22:45:00.000000000Z,SHORT,1000.00,1000.00,0.69540,0.69488,EXIT,FLIP,5.20,0.5200,-2.10,-1.8900,3
2026-02-02T22:45:00.000000000Z,2026-02-02T22:45:00.000000000Z,LONG,1000.00,0.00,0.69488,0.69488,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,-1.8900,0
2026-02-02T22:45:00.000000000Z,2026-02-03T00:45:00.000000000Z,LONG,1000.00,300.00,0.69488,0.69688,TP1,TP1,6.00,0.6000,-2.40,-1.2900,9
2026-02-02T22:45:00.000000000Z,2026-02-03T00:45:00.000000000Z,LONG,1000.00,700.00,0.69488,0.69688,RUNNER,RUNNER_STOP,14.00,1.4000,-2.40,0.1100,9
2026-02-03T02:15:00.000000000Z,2026-02-03T02:15:00.000000000Z,SHORT,1000.00,0.00,0.69699,0.69699,ENTRY,ENTRY,0.00,0.0000,0.00,0.1100,0
2026-02-03T02:15:00.000000000Z,2026-02-03T03:30:00.000000000Z,SHORT,1000.00,1000.00,0.69699,0.69651,EXIT,FLIP,4.80,0.4800,-0.50,0.5900,5
2026-02-03T03:30:00.000000000Z,2026-02-03T03:30:00.000000000Z,LONG,1000.00,0.00,0.69651,0.69651,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,0.5900,0
2026-02-03T03:30:00.000000000Z,2026-02-03T03:30:00.000000000Z,LONG,1000.00,300.00,0.69651,0.69851,TP1,TP1,6.00,0.6000,-0.60,1.1900,1
2026-02-03T03:30:00.000000000Z,2026-02-03T03:30:00.000000000Z,LONG,1000.00,700.00,0.69651,0.69851,RUNNER,RUNNER_STOP,14.00,1.4000,-0.60,2.5900,1
2026-02-03T04:45:00.000000000Z,2026-02-03T04:45:00.000000000Z,SHORT,1000.00,0.00,0.70109,0.70109,ENTRY,ENTRY,0.00,0.0000,0.00,2.5900,0
2026-02-03T04:45:00.000000000Z,2026-02-03T05:30:00.000000000Z,SHORT,1000.00,1000.00,0.70109,0.70118,EXIT,FLIP,-0.90,-0.0900,-4.90,2.5000,3
2026-02-03T05:30:00.000000000Z,2026-02-03T05:30:00.000000000Z,LONG,1000.00,0.00,0.70118,0.70118,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,2.5000,0
2026-02-03T05:30:00.000000000Z,2026-02-03T05:45:00.000000000Z,LONG,1000.00,1000.00,0.70118,0.70064,EXIT,FLIP,-5.40,-0.5400,-6.00,1.9600,1
2026-02-03T05:45:00.000000000Z,2026-02-03T05:45:00.000000000Z,SHORT,1000.00,0.00,0.70064,0.70064,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,1.9600,0
2026-02-03T05:45:00.000000000Z,2026-02-03T06:15:00.000000000Z,SHORT,1000.00,1000.00,0.70064,0.70131,EXIT,FLIP,-6.70,-0.6700,-9.50,1.2900,2
2026-02-03T06:15:00.000000000Z,2026-02-03T06:15:00.000000000Z,LONG,1000.00,0.00,0.70131,0.70131,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,1.2900,0
2026-02-03T06:15:00.000000000Z,2026-02-03T07:30:00.000000000Z,LONG,1000.00,300.00,0.70131,0.70331,TP1,TP1,6.00,0.6000,-0.10,1.8900,6
2026-02-03T06:15:00.000000000Z,2026-02-03T07:30:00.000000000Z,LONG,1000.00,700.00,0.70131,0.70331,RUNNER,RUNNER_STOP,14.00,1.4000,-0.10,3.2900,6
2026-02-03T09:00:00.000000000Z,2026-02-03T09:00:00.000000000Z,SHORT,1000.00,0.00,0.70301,0.70301,ENTRY,ENTRY,0.00,0.0000,0.00,3.2900,0
2026-02-03T09:00:00.000000000Z,2026-02-03T09:15:00.000000000Z,SHORT,1000.00,300.00,0.70301,0.70101,TP1,TP1,6.00,0.6000,-2.20,3.8900,2
2026-02-03T09:00:00.000000000Z,2026-02-03T09:15:00.000000000Z,SHORT,1000.00,700.00,0.70301,0.70101,RUNNER,RUNNER_STOP,14.00,1.4000,-2.20,5.2900,2
2026-02-03T10:30:00.000000000Z,2026-02-03T10:30:00.000000000Z,SHORT,1000.00,0.00,0.70081,0.70081,ENTRY,ENTRY,0.00,0.0000,0.00,5.2900,0
2026-02-03T10:30:00.000000000Z,2026-02-03T11:15:00.000000000Z,SHORT,1000.00,1000.00,0.70081,0.70061,EXIT,FLIP,2.00,0.2000,-0.30,5.4900,3
2026-02-03T11:15:00.000000000Z,2026-02-03T11:15:00.000000000Z,LONG,1000.00,0.00,0.70061,0.70061,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,5.4900,0
2026-02-03T11:15:00.000000000Z,2026-02-03T11:45:00.000000000Z,LONG,1000.00,1000.00,0.70061,0.70054,EXIT,FLIP,-0.70,-0.0700,-3.50,5.4200,2
2026-02-03T11:45:00.000000000Z,2026-02-03T11:45:00.000000000Z,SHORT,1000.00,0.00,0.70054,0.70054,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,5.4200,0
2026-02-03T11:45:00.000000000Z,2026-02-03T12:15:00.000000000Z,SHORT,1000.00,1000.00,0.70054,0.70054,EXIT,FLIP,-0.00,-0.0000,-3.00,5.4200,2
2026-02-03T12:15:00.000000000Z,2026-02-03T12:15:00.000000000Z,LONG,1000.00,0.00,0.70054,0.70054,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,5.4200,0
